Couplet,Poet
"اسان جو عشق هاڻي مثلِ مؤجِ پُرسڪون آهي
اگر اُٿلي پيو هُو حُسن جو دريا، ته ڇا ٿيندو",Sheikh Ayaz
"جڏهن تون دُور آهين، ايتري بي چين آهي دل
قريب آئين اگر تون اي پرين پيارا، ته ڇا ٿيندو",Sheikh Ayaz
"اجايو زندگانيءَ ڀر سپون سُونجھيون سي ساحل تي
نه ملندو جيڪڏهن هو گوهِر يڪتا، ته ڇا ٿيندو",Sheikh Ayaz
"وطن تنهنجي تصور جو اياز آخر ڪٿي آهي
چئي ڏيندين اگر پُڇندا وطن وارا، ته ڇا ٿيندو",Sheikh Ayaz
"جي پنهنجو پنهنجو نور نچائي ويا، ۽ تنهنجي جوت جلائي ويا،
سي  لُڙڪ  مٽيءَ  ۾  لـــــوئــــي ويا، پر ڇا ڇا موتي پائي ويا!",Sheikh Ayaz
"سي  وڻ  وڻ  لوڏي  واءُ  ٿيا  ، سي پَن پَن ۾ پرلاءُ ٿيا،
جي بَن بَن بِينَ وڄائي ويا ، جي تن من واري ڳائي ويا.",Sheikh Ayaz
"مون  ڌرتي  تُنهنجا ڌِڱ ڏٺا ، مون تن جا لويل لڱ ڏٺا،
جن وڙهندي وڙهندي جان ڏني ، سي وارا وير وڄائي ويا.",Sheikh Ayaz
"اڄ ڪو به ڳچيءَ ۾ ڳٽ نه آ ، ڪو مُڙس انهن جو مٽ نه آ،
جي سارا ڪوٽ اَڏائي ويا ، سي  گھوٽ  اسان  کي  گھائي  ويا.",Sheikh Ayaz
"مون  اڻ  ٿيڻا  انسان  ڏٺا  ،  مون  سوريءَ  تي  سو  مان  ڏٺا،
اي ڌرتي! ڇا ڇا ڪونڌر ها ، جي پنهنجا ڪنڌ ڪَپائي ويا!",Sheikh Ayaz
"مون ويندي تن جا پير ڏٺا ، مون ڇا ڇا مُڙس مٿير  ڏٺا !
جي ڪيئي سِج اڀاري ويا ، جي ڪيئي سِج سمائي ويا.",Sheikh Ayaz
"مون ڪاتيءَ هيٺان ڪنڌ ڏِٺا ، مون ساڻا ساڻا سَنڌَ ڏٺا،
مون  ڇا  ڇا  مائيءَ  لال  ڏٺا ، جي  لوئيءَ  لڄ بچائي ويا!",Sheikh Ayaz
"سي جيءَ جيارا ماڻهو ها ، سي سڀ کان پيارا ماڻهو ها،
جن ساهه ڏئي ، ويساهه ڏنو ، جي دل ۾ درد دُکائي ويا.",Sheikh Ayaz
"هو  بادل  بادل  آيا  ها  ،  جن  جَل  ٿَل  ڀال  ڀَلايا  ها !
اي کيت کِڙو ، او شال ٽِڙو ! هُو پنهنجا مينهن وسائي ويا.",Sheikh Ayaz
"ويا پريت ڏئي هُو پاڻيارا ، اڄ ڪينجھر تن جا ڪاڻيارا،
ڇا  راڱا تن سان رُڃ ڪيا ، جي تنهنجي اڃ اجھائي ويا!",Sheikh Ayaz
"هُو  پيار  پتنگا    کامي  ويا  ،  ۽  ڪيڏو  دُور  اڏامي  ويا !
پر تنهنجي منهنجي ڏيئي ۾ ، هُو پنهنجي جوت سمائي ويا.",Sheikh Ayaz
"ڪلهه  رات  مسافر  آيا  ها  ، جن پنهنجا جيءَ جلايا ها،
ٿي ڇا ڇا ڄرڪا ڄاڻَ ڪري ، هُو ڪيڏا مَچ مچائي ويا!",Sheikh Ayaz
"ڇا ڇا نه وسيِهَر ـــــــــــــــ وَنگَ هُيا ! پر نانگا يار نسنگ هُيا،
ڪي تُنهنجو رُوپ نِکاري ويا ، جي تنهنجي سينڌ سَجائي ويا.",Sheikh Ayaz
"ڇا   نعرا  ها  ڇا  نينهن هُيا ! هئه مڙس هُيا يا شينهن هُيا!
جي ڏونگر ــ ڏيل ڏڪائي ويا ، گجگوڙ ڪري گرمائي ويا.",Sheikh Ayaz
"آ ڪنهن ڪنهن ماڻهوءَ منجهه مڻيا ، پر مون کي اهڙا مڙس وڻيا،
جي  سارو  جڳُ   جرڪائي  ويا  ،  پر  پنهنجو  پاڻ   ملهائي   ويا .",Sheikh Ayaz
"جِن پاسو ورتو ڪُوڙ ڪنان ، هي مُڙس نه ويندا مُور مَنان،
جن  واڪي  واڪي  وَس ڪيا ، جي سارو سچ ٻُڌائي ويا.",Sheikh Ayaz
"اڄ ڇوهَه انهن جا ڇوليءَ  ۾ ،  اڄ  ٻولَ  انهن  جا  ٻوليءَ  ۾
اي ڌرتي! تُنهنجيءَ جھوليءَ ۾ ، جي سُورهيه سِيس ڇُپائي ويا.",Sheikh Ayaz
"هي چوٽيءَ چوٽيءَ تي مشعل ، هي جھوليءَ جھوليءَ ۾ گُل ڦُل،
ويا سانول ڇا ڇا سَڳ ڇڏي!  ڇا  جَندڙيءَ  کي  جَرڪائي  ويا !",Sheikh Ayaz
"ڇا سمجهي تن کي جيءَ جَڏي ، آ تِن جي ڳاڙهي ڳالهه وڏي،
ها ڇا ڇا ارڏا  ڪَنڌ  اَڏي !  جي  تو  کي  مَيندي  لائي  ويا.",Sheikh Ayaz
"هي بِرهه به  ڪوئي  بَڙُ  آهي!  ڇا  جانٺي اُن جي جَڙَ آهي!
مون اُن ۾ ڪيڏا ڏار ڏٺا ، جي ڇانو ڪري ، مَن ڀائي ويا.",Sheikh Ayaz
"اي آري! تنهنجي آڍَ هُئي ، پر ڏونگر ڏاڍا ڏاڍ ڪيا!
هِي تُنهنجا پيارا پيرا ها ، جي پنهنجو پنڌ پُڄائي ويا.",Sheikh Ayaz
"ڪِئن تو کي ڪاري ٻاٽَ مڃان ، ٿي چڻنگ ڪري چمڪاٽ اڃا،
آ  ٽِم  ٽِم  ٽِم  ٽِم  لاٽ  اڃا  ،  جا  جوڳي   ڪالهه   جلائي   ويا .",Sheikh Ayaz
"هيءَ جان ته اچڻي وڃڻي آ ، پر مرندي مات نه مڃڻي آ،
مون اهڙا سو ساونت ڏٺا ، جي پنهنجو هَٺ هلائي ويا.",Sheikh Ayaz
"ڏسُ! باک ڀليري آئي آ ، ڏِسُ! سَنڌُ مٿان سَرهائي آ!
ڇو تن جي لاءِ اياز رُنين ، جي مارُو ماڳُ مَٽائي ويا",Sheikh Ayaz
"اي قوم! ٻُڌايا ٿي قِصا ڪـــــــلھ تونـــــــــکي مون تقـــــديرن جا،
اڄ باغيءَ باغيءَ جي سِــــر تـــي، ٿو ڏســــان تـــاج تعـــزيــــزن جـــا.",Sheikh Ayaz
"ڪو ڪيئن نه ڊوڙي مقتل ڏي، آ رَتَ ۾ خوشبو مينديءَ جي،
ڪو ڪيئن نه موٽي زندان ڏي، ٿا زُلف ڇِڪن زنجيرن  جا ! .",Sheikh Ayaz
"هُو ڪُوڙا ڪانئر ڪَـــــــڙڪَــــن ٿا، ۽ لاش هوا ۾ لَڙڪن ٿا،
پر ڳاڙها جھنڊا ڦَڙڪـــــــــــن ٿا ، ڇا رنگ ڏِٺم رهگيرن جــــا ! .",Sheikh Ayaz
"اڄ لال لَهوءَ جي سَرگم تي، ٿــــي مُنهنـــجي ڌرتي رقص ڪَـــري،
مُنـــــهن هيڊ ٿيا غَـــــــدارن جا، بي شـــــرم وڏيــــــرن پـــيـــرن جا.",Sheikh Ayaz
"هِي ماڻــــــهو وِھَه جـــــو ڍُڪّ ٿيا، جئن لُڪ لڳي تئن رُڪ ٿيا،
اڄ آزاديءَ جي نـــــــعري ســـــان، ســـــڀ درد ويا دلـــــگـــيـــرن جا.",Sheikh Ayaz
"هَر دوکي جي ديوار ڊَٺي ۽ اُن جــــــي سِـــــرَ ســــــِرَ ســـــان نه ملي،
اڄ ڊوڙي هـــــــر ڪــــــــــو ديــــــــوانو ٿــو کـــــولي بند اسيرن جا.",Sheikh Ayaz
"اڄ هر ڪــــــــــــنهن جو هـــــي رايو آ، تو نينهنُ ايــاز نڀــــايو آ،
تو    ڳــــــــاتا  گيت  بغاوت  جا ،  تو  لاٿا  زنگَ  ضميرن  جا .",Sheikh Ayaz
"بـــي  مــوت   مُــئــا ،  تـو لاءِ ڪُــٺـــا انـســان هــزاريــن مــان نــه رڳـــو،
هـــــن  دنـيـا  ۾  اي  ديــس !  هُـيـا  نــادان  هــزاريــن  مــان  نــه  رڳــو.",Sheikh Ayaz
"جــي راهــهِ اجــل ڪــنــهــن ورتـــي  آ ، هــن ڀـــونءِ ڪئي ٻي ڀرتي آ،
هيءَ  ڌرتــي  تو  کــي  پرتي  آ ،  مـهــمــان  هــزاريــن  مــان  نـــه  رڳـــو.",Sheikh Ayaz
"اک  ســاري  رات  نـــه  جھــپـڪي  آ ،  ۽  شبنم  شبنم  ٽَپڪــي  آ،
جي باک گُهري  ٿي  بُک ، ته اي زنــدان ! هــــزاريـــن مـــان  نـــه  رڳــــو.",Sheikh Ayaz
"ٿـــو  ســــاري ڪـــو بــه نــه سُــــڃ ـــــ مُـئا، هُو رُڃ ــــــ مُئا جي اُڃ ــ مُئا
ڇا پاپِي پَـر کــي پُــڃ  ــــــــ  مُــئــا   ،  ارمــــان هـــزاريــن مــان نــه رڳـــو .",Sheikh Ayaz
"ڇو چنڊ اسان کي رات ٺري ، ڏي چــانـــڊوڪــيءَ  جــــو  زهـــر ڀَــــري؟
آ ڪـــيڏو پـــويــــون پَـــهر پـــري ! حــيــران هـــزاريــن مــــان نــه رڳـــو.",Sheikh Ayaz
"تون چئه نه ڪُڇان، تُون چئه نه لُڇان، پر تونکان هڪڙي ڳالهه پڇان؟
تُون ڪنهن ڪنهن کي خاموش ڪندين، اعلان هزارين مان نه رڳو.",Sheikh Ayaz
"هـــــي  دٗؤر   ايــاز    گُــذرڻــو  آ  ،  ۽  پــنــهـــنـــجــو   وارو  ورڻـــــو  آ،
ڪــــــــو  ٻـــارڻُ  ته    ٻرڻو   آ ،  امڪــــــان هزارين مــان  نــه  رڳـــو.",Sheikh Ayaz
"قــدم   قــدم   تــي   هـجـومِ   زنـــدان  ،  نــظـر   نظر   ۾ شراب خانا
ڪـــري   ويــو   ڪــير   بــارشِ   مَيءِ  ،   خمار   آلود   ٿيا   زمانا",Sheikh Ayaz
"شعورِ   هستي    جتي    ڪٿي   آ  ،  شعارِ هستي ڪٿي ڪٿي آ
پيئو   پـيـئاريــو  ،   جـيــئو   جيـئـاريـو  ،  مـــــگر   به   اندازِ   عارفانا",Sheikh Ayaz
"اسان جو چاهيو ته  روح  تنهنجو  چپن  مان چُوسي  وٺون  ته  ساقي
گهڙي   نه   گذري   خلاف   پنهنجي   ٿيا سمورا   شراب   خـــــــانا",Sheikh Ayaz
"ڪڏهن ڪڏهن مؤج مَيءِ مان اُڀري خودي وري غرقِ جام ٿي وئي
ڪـــــنـدو   رهـيو    ســـاحــلِ    تمنا سوين   اشارا  ،   سوين   بهانا",Sheikh Ayaz
"مثالِ   سيلاب   وقت   گذري  ،   لُٽي  ڇڏيو   قصرِ   عاشقيءَ   کي
ڪٿي   جبينون    جھڪيون   آلائي  ،  جٿي   هيو  سنگِ آستانا",Sheikh Ayaz
"اڙي! اڙي! ترس ترس، ڪنهن کي  مٽائين  ٿو  بي  خبر  ،  نظر   ڪر
  ايــــــاز     آ   شاعـــرِ   محبـــــت  ،   اڙي   زمـــانا   ،  اڙي   زمانا",Sheikh Ayaz
"ڇا  لاءِ  مرن  ۽  مارن  ٿا  ،  هي  جڳ   جا   جھيڙا   ڇا   معنى ؟
ڪنهن  ساڻ  وڙهين  ٿو  سپني  ۾ ،  هي  گوڙ  بکيڙا  ڇا  معنى ؟",Sheikh Ayaz
"هي ساٿي  ڪهڙا  ساٿي  ها ؟  آ  هر  ڪنهن  پنهنجي  راھه  ورتي،
هو  هَر  ڪنهن  کي  هيکل  وڃڻو ،  هِي  سارا  ميڙا   ڇا   معنى ؟",Sheikh Ayaz
"هي  چوڳو   آهي   چار   گهڙيون  ،   پو   پَنک   پکيڙي  اُڏرين  ٿو ،
ويا هر  ڪنهن  جا  ڪيڏانهن  وَلر ؟  هي  واءُ  وِکيڙا  ڇا  معنى ؟",Sheikh Ayaz
"آ ڪيڏو سمنڊ ۾ اَجھاڳُ پرين، هت ناهي ڪنهن جو ماڳُ پرين!
ڪو ئي  به  ڪنارو  ڪو نه  آهي ،  هي  تُنهنجا  ٻيڙا  ڇا  معنى؟",Sheikh Ayaz
"تو  مَڌُ  پيتو   هن  وَستيءَ   ۾  ،  ۽   واڳ   وٺين  ٿو  مستيءَ  ۾ ،
پَر  تنهنجو  ماڳُ   ايـــــــــاز   ڪٿي ؟  هي  سارا  ليڙا  ڇا  معنى",Sheikh Ayaz
"جي تون اَڃا  نه  ڄاتو ،  آ  ڪير  دُيس  واسي ،
تُنهنجو  جَنم  اَجايو  ،   تُنهنجي   مٽي   اَڻاسي !",Sheikh Ayaz
"آيو   ويو   سڪندر  ،   سيوهڻ   اَڃا   اُتي   آ ،
هُو   کير   ٿر   کڙو   آ  ،   وِيندا   رهيا   وِناسي .",Sheikh Ayaz
"لالَڻ  !   نوان   لَڪن   ۾   نِڪتا  نِياڻَ  آهن ،
ايندا   جِتي   لُڪن   ۾  ،    پانڌيئڙا    پِياسي .",Sheikh Ayaz
"هِي  شام  جو  مياڻي ،  هِي  سونَ   رنگ  پاڻي ،
تَڙ   تي   ٻه   چار  ڏيئا ،  نَڙ  تي  ٻه  چار  لاسي !",Sheikh Ayaz
"منهنجي  اُڪير ڇا هي؟ هي چِٽ چيت من ۾،
مندرِ  ،    اُداس   ڏيئو  ،   اَڌ  راتِ  ،   ديوداسي .",Sheikh Ayaz
"جي  وک  کي  وڌائين ،  اَڄ  ماڳُ  ڏور  ناهي ،
ڏُونگر   ڏريِ   پَيو  آم  ساهَس  ته  ڌارِ  ساسِي !",Sheikh Ayaz
"ساڳُ  پنهنجو  پَلي ،  سِنڌ  پو  ڀي ڀَلي،
ڀاڳ   وارِي   سَدا  ڀونءِ  تي  ڀَر  جھلي.",Sheikh Ayaz
"تو چيو  سنڌڙي  مون  چيو  جندڙي ،
مون   پرولَي   سَلي !  مون  پرولَي  سَلي!",Sheikh Ayaz
"پِريتَ  ليلا  به  آ ،  پِريت  ڪَؤنرُو  به آ،
پِريت پَرکي ته ڪا مون جيان دل جَلي!",Sheikh Ayaz
"وک وِتَري  ڪيو  ٿي  اَچي ،  ٿي  اَچي،
هُو   جھُڙالي   هوا  ،   هُو   گلابي گلي!",Sheikh Ayaz
"سِنڌُ  مَرڻي   نه   آ ،  اي   اياز   آ  اڃا ،
اُڃ   جو   آسرو ، ڪا  ته  پاڻيءَ   کَلي!",Sheikh Ayaz
"نه تَڙَ تي تماچي ، نـه  گـنـدريءَ  گُــذارا ،
اَسـارا اَسـارا  ڪـينجـھر  جـا  ڪـنارا .",Sheikh Ayaz
"اُتر  واءُ  اوتـي  ،  جتـي  عـطر  تـو  تـي ،
هَـيـا هـنـج ! تُـنـهـنـجـا اُتـان  هِـي  اُڏارا !",Sheikh Ayaz
"ڳُنڌي وارَ ڪنهن لاءِ آئينءَ  ڳهيلي ؟
چَري! چاڳ ڪهڙا! ڪٿي چاهه  وارا!",Sheikh Ayaz
"جڏهن کان وئين تُن وِرهَه،  راس  آيون،
نه  گهر  تي  گهٽائون  نه سر  تي  ستارا.",Sheikh Ayaz
"اڃا  رُڃ  مان  رڙ  اچي  ٿي ،  اچي  ٿي،
متان  ائين  سمجهين  مُئا  مور  سارا !",Sheikh Ayaz
"وَڏا  وَڙ  ڪيا  نَڙ ، ڀلــي  آئين  چارڻ !
جَڏا  جيءِ  جـاڳـي  پـيــا  او  جـــيــارا !",Sheikh Ayaz
"اڙي  هي  اُمارا !  مُــئي  ناهه  مَڪلي ،
 ايـــــاز   اڄ  وتاســين  پَٿــر  جـا  پنـارا.",Sheikh Ayaz
"ساري  شــهر  وســايا  پٿر ،  جن  ســــان  چڪنا چور  هُيو،
پوءِ به هُن ٿي نعرا   ماريا ،  مُڙس  ته  ڪو  منصور  هُيو !",Sheikh Ayaz
"وستيءَ وستيءَ، نگريءَ نگريءَ، گيت سان جي گُونج ڪئي،
چانڊوڪيءَ ۾ چَنگُ وڳو ٿي، رات  پرينءَ  جو  پُور  هُيو.",Sheikh Ayaz
"ڪالھ  وفا  جي   ويراني  ۾  ڪهڙي  هرڻي  اُڄ  مُئي !،
سِج   ازل   جي   اک   لڳو   ٿي ،  اُن  ۾  ايڏو  نُور  هُيو !.",Sheikh Ayaz
"دريا  دريا   هُن   جو   مَن   هو  ،  صـحرا  صحرا  نيڻ  هُيا،
پَل  جو  پانڌيئڙو   آيو   هو  ،   وڃڻو  هُن  کي  دُور  هُيو.",Sheikh Ayaz
"ڏينهن تَتي جو آيو  آهين ،  اڳ  ۾  آئين  ڇو  نه   اياز  ،
ڇپري ڇَپري ڇانوَ هُئيم جنهن  وقت  نِمنُ  ۾  ٻُور  هُيو !",Sheikh Ayaz
"ڪري ڪير ٿو هِي پکن مان پُڪارون،
نه منهنجو ملير آ، نه ڪي منهنجا مارون!",Sheikh Ayaz
"رهي گونجندي ڪوُڪ ڪائي فضا ۾
اُڏامي ويون ڪُونجڙين جون قطارون",Sheikh Ayaz
"وِرَهه تنهنجي وستي ورهيه ٿيا وساڻي
کڻي چڻنگ چوليءَ هليو ڪير پارون؟",Sheikh Ayaz
"وڃون ٿا پيا سِير جي اڄ سهاري
نه تُرهو ئي تاڻيو، نه ڪي آهيون تارون",Sheikh Ayaz
"اياز اُن سبب مَي پرستي ڇڏيندو؟
ميان، تون به ڪنهن کي ڏئين ٿو ميارون!",Sheikh Ayaz
خبر ناهي ته ڇو آهي ۽ ڇا آهي,Sheikh Ayaz
محبت زندگيءَ جي انتها آهي,Sheikh Ayaz
محبت ئي اسان جي منزلِ آخر,Sheikh Ayaz
محبت ئي اسان جي رهنما آهي,Sheikh Ayaz
اجهودار ورسن جو ڪو پيام آيو,Sheikh Ayaz
ملي اڄ زلفِ جانان سان صبا آهي,Sheikh Ayaz
زمين جي تشنه لب جنت پڪاري ٿي,Sheikh Ayaz
ڪٿي هو باد و باران جو خدا آهي,Sheikh Ayaz
پوي ٿي ماڪ، چانڊوڪي ٿڌيري آ,Sheikh Ayaz
اياز اڄ رات ڪِٿ هو بيوفا آهي,Sheikh Ayaz
روح راضي ڪجي،,Sheikh Ayaz
ياد تازي ڪجــــي،,Sheikh Ayaz
دل ٿي چاهي وري،,Sheikh Ayaz
يـــاد تازي ڪجـي،,Sheikh Ayaz
من هو پرچي پوي،,Sheikh Ayaz
آزي نيازي ڪجي،,Sheikh Ayaz
ڇـــو ڀـــلا پيـــار ۾،,Sheikh Ayaz
جلد بازي ڪجي،,Sheikh Ayaz
نيت سجدا هجن،,Sheikh Ayaz
دل نمازي ڪـجي،,Sheikh Ayaz
شهر مجرم سڄــو” اياز“،,Sheikh Ayaz
ڪنهن کي قاضي ڪجي.,Sheikh Ayaz
جي تو اڃا نه ڄاتو، آ ڪير ديس واسي،,Sheikh Ayaz
تنهنجو جنم اجايو، تنهنجي مٽي اڻاسي!,Sheikh Ayaz
آيو ويو سڪندر، سيوهڻ اڃا اتي آ،,Sheikh Ayaz
هو کيرٿر کڙو آ، ويندا رهيا وناسي.,Sheikh Ayaz
لالڻ! نوان لڪن ۾، نڪتا نياڻ آهن،,Sheikh Ayaz
ايندا جتي لُڪن ۾، پانڌيئڙا پياسي.,Sheikh Ayaz
هي شام جو مياڻي، هي سون رن پاڻي،,Sheikh Ayaz
تڙ تي ٻه چار ڏيئا، نڙ تي ٻه چار لاسي!,Sheikh Ayaz
منهنجي اڪير ڇا هي؟ هي چٽ چيت من ۾،,Sheikh Ayaz
مندر، اداس ڏيئو، اڌ رات، ديوداسي.,Sheikh Ayaz
جي وک کي وڌائين، اڄ ماڳ ڏور ناهي،,Sheikh Ayaz
ڏونگر ڏري پيو آ، ساهس ته ڌار ساسي!,Sheikh Ayaz
جي هانءُ نه هارين ڪوهيارل! هي ڏينهن به گھاري وينداسين،,Sheikh Ayaz
ڇو پير پساري ويٺو آن، اُٿ! ڏونگر ڏاري وينداسين۔,Sheikh Ayaz
ڪنهن لاءِ تڪين تو ڪانڌيءَ تان، ٻي ٻيڙي ڪابه نه اچڻي آ،,Sheikh Ayaz
جي تون به اچين او وڻجھارا! توکي به اُڪاري وينداسين۔,Sheikh Ayaz
درياھ اندر جا دهشت آ، ڪنهن وقت قيامت ٿي ويندي،,Sheikh Ayaz
تون مان ته رڳو هن سنڌوءَ تي، ڪا لهر اُڀاري وينداسين۔,Sheikh Ayaz
ڪا جھِرمِر جھِرمِر جگنوءَ جي، ڪا ٽِم ٽِم ٽِم ٽِم تاري جي،,Sheikh Ayaz
گھنگھور گھَٽا جو گھيرو آ، ڪنهن جي ته سهاري وينداسين۔,Sheikh Ayaz
آ مرڻو هر هڪ ماڻهوءَ کي، پر آئين نه مرنداسين ساٿي،,Sheikh Ayaz
ڪا آگ لڳائي وينداسين، ڪو ٻارڻ ٻاري وينداسين۔,Sheikh Ayaz
تون آءُ ته اوريون او راڻا، ڇو جيءُ سهي هي جھوراڻا،,Sheikh Ayaz
تون ڇا کان ڇرڪين ٿو راڻا! اڄ ڪاڪِ ڪناري وينداسين۔,Sheikh Ayaz
ڇو گھٻرائين ٿو ڪوٽ ڏسي، هي اُوچي اُوچي اوٽ ڏسي،,Sheikh Ayaz
زندان اڏائي وينداسين، زنجير پِگھاري وينداسين۔,Sheikh Ayaz
تنهن وقت به مون هي ڄاتو هو، هي ڪاريهر سان ناتو هو،,Sheikh Ayaz
جي ساٿي ساٿ سڃاتو هو، هي مارِي ماري وينداسين۔,Sheikh Ayaz
تون ڪر، جو تو کي ڪرڻو آ، هي دور به نيٺ گذرڻو آ،,Sheikh Ayaz
ڪنهن وقت ڏهيسر مرڻو آ، بنواس گذاري وينداسين۔,Sheikh Ayaz
جي پنهنجو نور نچوئي ويا ۽ تُنهنجي جوت جلائي ويا،,Sheikh Ayaz
سي لڙڪ مٽيءَ ۾ لوئي ويا، پر ڇا ڇا موتي پائي ويا!,Sheikh Ayaz
